#Timestamp	Benchmark	Run(#)	Cores(#)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL	INST_RETIRED	EXCEPTION_TAKEN	EXCEPTION_RETURN	BRANCH_MISPRED	BRANCH_PRED	DATA_MEM_ACCESS	L1I_CACHE_ACCESS	L2D_CACHE_ACCESS
1495832604424338957	splash2x.water_nsquared	1	1	1400	37	1.0	1.158	1.227	700947527	71386	22936	479802979	400237	1284628530	113	226	1151339	153042621	485394388	410873935	12130245
1495832604933585675	splash2x.water_nsquared	1	1	1400	37	1.0	1.161	1.231	700931920	70398	22864	484713885	402927	1297371981	112	226	1201081	150869907	486283407	411813438	12208145
1495832605442790977	splash2x.water_nsquared	1	1	1400	38	1.0	1.161	1.232	700869543	73816	23110	471649364	387637	1285946272	114	228	1530259	154298317	464818909	400403014	11373419
1495832605951901967	splash2x.water_nsquared	1	1	1400	38	1.0	1.156	1.226	700897828	71780	23146	467315499	381821	1288219716	112	224	1395378	155055608	462175270	395275983	11225194
1495832606461132768	splash2x.water_nsquared	1	1	1400	38	1.0	1.152	1.221	700915158	71689	23105	456529964	368772	1278291954	113	226	1404421	156773735	455557492	389682016	10935055
1495832606970308695	splash2x.water_nsquared	1	1	1400	38	1.0	1.149	1.218	700841413	70237	22560	442998610	353357	1262453865	112	224	1437062	159471476	448325311	384864862	10615728
1495832607479491643	splash2x.water_nsquared	1	1	1400	37	1.0	1.138	1.207	700843340	72979	24094	425485492	338193	1230425028	114	226	1292111	162794918	443688606	381516962	10419895
1495832607988673090	splash2x.water_nsquared	1	1	1400	38	1.0	1.128	1.197	700879471	70861	23072	408492955	322217	1193416672	110	226	1187825	164013641	441104445	377467149	10269305
1495832608497879621	splash2x.water_nsquared	1	1	1400	38	1.0	1.116	1.183	700847486	70752	24262	399316370	312989	1179260490	113	236	1865671	147484389	429178086	373870557	11319565
1495832609007014965	splash2x.water_nsquared	1	1	1400	37	1.0	1.109	1.176	700844584	73863	24502	377865964	311233	1083580468	117	224	1940768	145649482	473965557	409142399	11932875
1495832609516216683	splash2x.water_nsquared	1	1	1400	38	1.0	1.113	1.180	700879472	75649	26034	405534459	340553	1073818073	114	228	1888835	147945120	473299251	410236158	11914365
1495832610025392256	splash2x.water_nsquared	1	1	1400	38	1.0	1.135	1.204	700852304	72632	25059	405030735	339853	1072631368	112	228	1938042	145286090	474758724	410553437	12010159
1495832610534630120	splash2x.water_nsquared	1	1	1400	38	1.0	1.136	1.204	700846887	75937	25027	409013857	342754	1085956947	115	226	1933175	146121029	473764333	408634217	11933267
1495832611043828088	splash2x.water_nsquared	1	1	1400	38	1.0	1.138	1.207	700864203	74607	24612	421511872	352896	1122081751	112	224	1922482	147740693	472817604	410818023	11911050
1495832611553038953	splash2x.water_nsquared	1	1	1400	38	1.0	1.149	1.218	700852907	76956	25285	436573971	364943	1160714407	114	226	1948340	145075840	474709748	410230987	12001827
1495832612062230900	splash2x.water_nsquared	1	1	1400	38	1.0	1.151	1.220	700885063	73307	24441	454598979	380316	1202465829	112	226	1886876	146962300	473694655	408865491	11920775
1495832612571495348	splash2x.water_nsquared	1	1	1400	38	1.0	1.163	1.234	700897559	76526	25033	464700419	386299	1234698875	113	226	1830506	147793853	472781616	408740838	11871490
1495832613080709483	splash2x.water_nsquared	1	1	1400	38	1.0	1.170	1.241	700847690	74368	24140	470827811	391512	1254269995	112	224	1878146	148155278	466196803	402773365	11595187
1495832613589901264	splash2x.water_nsquared	1	1	1400	38	1.0	1.171	1.242	700890940	76753	24991	472137987	391827	1259830180	114	228	1922422	151210556	457245399	396743633	11208647
1495832614099070961	splash2x.water_nsquared	1	1	1400	38	1.0	1.168	1.239	700843958	75769	25131	462142907	378097	1258423599	112	224	1788097	154993160	451492782	392811436	10952294
1495832614608330534	splash2x.water_nsquared	1	1	1400	38	1.0	1.161	1.231	700849359	75333	25133	454709143	368320	1261960903	113	226	1776372	155250978	446849748	387963950	10755893
1495832615117561065	splash2x.water_nsquared	1	1	1400	38	1.0	1.156	1.226	700909189	74857	25463	444551073	358044	1247463027	112	224	1784734	156613010	441409200	383664167	10511506
1495832615626775804	splash2x.water_nsquared	1	1	1400	38	1.0	1.149	1.219	700860954	77502	25141	429556332	343675	1219927146	114	226	1868393	158378484	434536971	379672498	10217132
1495832616135999064	splash2x.water_nsquared	1	1	1400	38	1.0	1.137	1.205	700918641	75082	24785	410654814	325808	1182820745	112	222	1932928	159754897	428928673	376229253	9971054
1495832616645181428	splash2x.water_nsquared	1	1	1400	38	1.0	1.128	1.196	700867507	75838	24960	397379277	313121	1158766247	113	230	2133875	139488042	444789134	389370458	12415371
1495832617154379063	splash2x.water_nsquared	1	1	1400	38	1.0	1.136	1.205	700863380	74121	25400	388892334	304097	1146184442	112	224	1947557	145479332	474474596	410693911	11993954
1495832617663608344	splash2x.water_nsquared	1	1	1400	38	1.0	1.129	1.197	700905835	75156	25308	380259217	329308	1029372272	118	228	1914626	145954971	473918655	408553167	11953405
1495832618172888813	splash2x.water_nsquared	1	1	1400	38	1.0	1.137	1.206	700864845	74345	24825	402857091	336995	1071740855	112	224	1918523	147716868	472856567	410509498	11923800
1495832618682044177	splash2x.water_nsquared	1	1	1400	38	1.0	1.134	1.202	700872079	75579	24705	406127119	340271	1080243184	113	226	1947938	145054155	474726809	410335327	12017343
1495832619191330687	splash2x.water_nsquared	1	1	1400	38	1.0	1.136	1.204	700860745	72671	23827	413610805	347327	1097106337	112	224	1921978	146695942	473247870	408725580	11915838
1495832619700595614	splash2x.water_nsquared	1	1	1400	38	1.0	1.140	1.208	700856755	75283	24679	428371318	359125	1133530531	114	226	1921782	147120611	473177165	410686135	11942101
1495832620209822770	splash2x.water_nsquared	1	1	1400	38	1.0	1.150	1.219	700892859	74390	24219	444900652	370961	1181311388	112	226	1883370	145228741	475596885	409705410	12024807
1495832620719095113	splash2x.water_nsquared	1	1	1400	38	1.0	1.160	1.229	700852129	75655	24771	459416109	382304	1224334309	113	226	1839724	149000145	468257734	404341925	11668151
1495832621228348540	splash2x.water_nsquared	1	1	1400	38	1.0	1.168	1.239	700919118	74099	24155	468049612	390857	1239066806	112	224	1845931	151041338	461431278	400421041	11405252
1495832621737545091	splash2x.water_nsquared	1	1	1400	38	1.0	1.168	1.238	700941308	76984	25192	473864016	393842	1259523662	114	228	1839327	151532779	456060013	395059873	11171143
1495832622246724622	splash2x.water_nsquared	1	1	1400	38	1.0	1.166	1.237	700939449	75114	25127	466094729	383049	1262872808	112	224	1913722	153764796	447944001	389791178	10814469
1495832622755896361	splash2x.water_nsquared	1	1	1400	38	1.0	1.159	1.230	700857687	74987	25128	460441368	376153	1259830035	113	226	1842930	156990655	442009078	385599180	10547084
1495832623265098559	splash2x.water_nsquared	1	1	1400	38	1.0	1.152	1.222	700859249	73493	24089	451055264	364541	1254091094	112	224	1727017	159112988	438295306	381832683	10377826
1495832623774301590	splash2x.water_nsquared	1	1	1400	38	1.0	1.146	1.216	700855931	75088	25143	436333805	349009	1233317343	114	227	1732872	159865913	433639493	377858613	10169841
1495832624283477350	splash2x.water_nsquared	1	1	1400	38	1.0	1.138	1.206	700880783	74664	24212	419962087	333401	1205297457	112	233	2277905	143554536	422196463	372980982	11465178
1495832624792760277	splash2x.water_nsquared	1	1	1400	38	1.0	1.145	1.214	700906147	74331	24899	403397065	319653	1170181646	113	226	1948995	145633216	473660224	408787970	11937663
1495832625301928558	splash2x.water_nsquared	1	1	1400	38	1.0	1.138	1.207	700839742	73211	24417	394533413	309390	1156687436	112	224	1892050	147906406	473180667	410333361	11926843
1495832625811290693	splash2x.water_nsquared	1	1	1400	38	1.0	1.135	1.204	700895017	75489	25133	368979633	307984	1063312598	122	228	1928445	145287614	474860769	410471893	12030639
1495832626320536328	splash2x.water_nsquared	1	1	1400	38	1.0	1.138	1.207	700838876	72948	23863	406180309	339726	1077353421	112	224	1925448	146350424	473472154	408619005	11937469
1495832626829765713	splash2x.water_nsquared	1	1	1400	38	1.0	1.137	1.206	700842525	73178	24469	404331888	338965	1070271583	113	226	1924107	147348850	472953116	410644944	11940876
1495832627338908369	splash2x.water_nsquared	1	1	1400	38	1.0	1.135	1.204	700838956	72510	24365	408430384	342548	1082343363	110	224	1951107	145040234	474693535	410110568	12013783
1495832627848155879	splash2x.water_nsquared	1	1	1400	38	1.0	1.137	1.206	700834457	74456	25223	420400442	352430	1117337341	114	226	1879473	147280707	473492119	408971133	11927838
1495832628357367785	splash2x.water_nsquared	1	1	1400	38	1.0	1.148	1.217	700863477	73759	23685	434814573	362416	1158223346	112	226	1827950	147557386	472906068	408615435	11894046
1495832628866522003	splash2x.water_nsquared	1	1	1400	38	1.0	1.157	1.227	700835364	77043	25080	451658020	377829	1196859604	113	226	1869386	148110548	466041720	402409894	11608097
1495832629375682743	splash2x.water_nsquared	1	1	1400	38	1.0	1.164	1.234	700836994	72777	23933	465035544	387175	1232046350	112	224	1916060	151629192	456922041	396782786	11203986
1495832629884853232	splash2x.water_nsquared	1	1	1400	38	1.0	1.164	1.235	700870313	74719	24500	469959160	390744	1252989259	114	228	1800551	154691419	451224465	392555909	10964978
1495832630394032638	splash2x.water_nsquared	1	1	1400	38	1.0	1.165	1.235	700837358	76794	24764	463537902	380707	1257662547	113	224	1766014	155173665	446967891	387924763	10772257
1495832630903282648	splash2x.water_nsquared	1	1	1400	38	1.0	1.159	1.229	700846145	70257	24658	455265556	368761	1261208417	112	226	1802953	156629133	440873321	383513928	10510789
1495832631412558345	splash2x.water_nsquared	1	1	1400	38	1.0	1.154	1.224	700888347	72863	24514	445249965	358356	1249784620	114	224	1883702	158254699	434324929	379617660	10222363
1495832631921814647	splash2x.water_nsquared	1	1	1400	38	1.0	1.146	1.215	700903258	76219	24723	430895407	344607	1223014624	112	228	1970942	157976747	423979015	372142952	10087994
1495832632431269698	splash2x.water_nsquared	1	1	1400	38	1.0	1.136	1.205	700868212	75739	24599	412900464	328514	1187030512	113	228	2293259	145398941	435300890	402509016	11695415
1495832632940426188	splash2x.water_nsquared	1	1	1400	38	1.0	1.139	1.208	700826082	73660	23635	398301287	313207	1159832378	112	226	2187661	145082489	444260685	406136953	11843542
1495832633449577781	splash2x.water_nsquared	1	1	1400	38	1.0	1.131	1.199	700824703	75026	24506	390194832	305158	1148753429	113	224	2184024	146520927	443050188	404610284	11755938
1495832633958677083	splash2x.water_nsquared	1	1	1400	38	1.0	1.128	1.197	700854609	71349	25194	372533646	324373	1042295937	117	228	2266385	146687279	440558013	406490038	11705259
1495832634467876302	splash2x.water_nsquared	1	1	1400	38	1.0	1.115	1.182	700873954	70849	25187	378324221	330153	1041762711	113	224	2183377	145103578	444404062	405862585	11850820
1495832634977186416	splash2x.water_nsquared	1	1	1400	38	1.0	1.125	1.193	700826445	68280	25263	380038868	331095	1046880963	112	222	2242954	146275073	441600401	406477915	11734260
1495832635486427905	splash2x.water_nsquared	1	1	1400	38	1.0	1.122	1.190	700851577	70083	25586	385771714	336062	1061100270	114	226	2130740	145450958	444916511	405365781	11850211
1495832635995716394	splash2x.water_nsquared	1	1	1400	38	1.0	1.123	1.191	700955808	67183	24135	400841195	349492	1099064943	112	226	2097983	149341802	439103774	401202236	11507646
1495832636504851279	splash2x.water_nsquared	1	1	1400	38	1.0	1.133	1.202	700839165	67960	24148	416357177	361132	1143536028	113	226	2103355	151196411	433457791	397405924	11266866
1495832637014005352	splash2x.water_nsquared	1	1	1400	38	1.0	1.139	1.208	700908678	68507	24054	429698367	370655	1185274144	112	224	2048965	152530850	430539241	392759843	11085232
1495832637523195216	splash2x.water_nsquared	1	1	1400	38	1.0	1.147	1.216	700896715	70000	25029	435707733	377602	1196998723	114	228	2107574	155190850	424547867	388458485	10773898
1495832638032374393	splash2x.water_nsquared	1	1	1400	38	1.0	1.151	1.221	700940251	69783	24462	444151845	384428	1219895408	112	224	2022814	159026955	419746099	385239901	10520320
1495832638541519465	splash2x.water_nsquared	1	1	1400	38	1.0	1.152	1.222	700891232	69142	24975	437666457	374320	1224893564	113	226	1937519	160693338	416926620	381751595	10366982
1495832639050705038	splash2x.water_nsquared	1	1	1400	38	1.0	1.151	1.220	700892046	68774	25101	433020570	367026	1227561496	112	224	1919738	161838736	413791005	378321617	10193132
1495832639559876736	splash2x.water_nsquared	1	1	1400	38	1.0	1.144	1.213	520284070	70839	25944	428375219	360248	1230270994	114	2972	1228992	70948869	182482864	170625174	4825739
1495833797452340034	parsec.dedup	1	1	1000	34	.9	.333	.325	320795745	3501801	1024872	82097418	1243049	164639171	17688	30769	2066699	33570023	82397495	93246615	5845572
1495833797962433918	parsec.dedup	1	1	1000	34	.9	.513	.500	501043347	5770910	1679947	120205872	1988353	231882264	29258	51293	3310182	47390562	120491624	143427254	9427029
1495833798472610489	parsec.dedup	1	1	1000	34	.9	.516	.502	500750328	5707661	1656258	122035560	1972158	238057941	28953	50916	3279618	48651563	122153134	144073337	9340798
1495833798982632498	parsec.dedup	1	1	1000	34	.9	.517	.503	500665025	5519026	1611905	127204958	1928949	257270565	27999	49335	3265874	52850326	127514607	146711482	9133411
1495833799492152028	parsec.dedup	1	1	1000	34	.9	.518	.504	500712359	3844293	1896074	137346680	2362399	222134511	25679	48084	2128285	42072447	137040866	128048117	11077898
1495833800002080538	parsec.dedup	1	1	1000	34	.9	.522	.509	500790957	2763115	2097250	152031302	2593990	219513323	23511	46644	1583471	39481525	151076332	121514350	12456209
1495833800511999005	parsec.dedup	1	1	1000	34	.9	.537	.523	500773044	2393204	1497818	136139920	2156199	215353482	18453	36728	1412814	38961463	135680096	120730230	10484870
1495833801022001847	parsec.dedup	1	1	1000	34	.9	.533	.518	500695870	2336117	1399623	151016766	2154444	257713054	25540	51630	1540141	37215009	145971349	125629961	13096735
1495833801531449628	parsec.dedup	1	1	1000	34	.9	.532	.519	500658708	1492282	804408	235722967	1047529	595045091	11153	20990	1965092	45160150	236702732	164528962	7266637
1495833802041213346	parsec.dedup	1	1	1000	34	.9	.614	.598	500663964	1533629	801492	236289016	1114616	597693888	11019	20763	1756755	45432898	238028312	162418158	7633063
1495833802550463314	parsec.dedup	1	1	1000	34	.9	.614	.598	500674075	920795	438891	260794253	565564	711808517	4992	9220	2127909	51974218	254695482	172383450	5316877
1495833803059771907	parsec.dedup	1	1	1000	34	.9	.631	.614	500650489	1014070	476681	265284789	676085	721061081	5272	8981	1799578	48811669	266670856	174053577	4691827
1495833803569080667	parsec.dedup	1	1	1000	34	.9	.633	.616	500664528	1176367	523488	241246061	656428	694500193	6036	8973	2091891	56853765	236474924	160127156	4306878
1495833804078306781	parsec.dedup	1	1	1000	34	.9	.623	.607	500743000	1030704	465663	256738566	598354	704893658	5224	9302	2424145	51650558	250481311	176720670	5508165
1495833804587660916	parsec.dedup	1	1	1000	34	.9	.617	.601	500702275	1260225	568892	254324593	807108	692866732	6463	10662	2282858	49059016	252613062	176470235	5127551
1495833805096986697	parsec.dedup	1	1	1000	34	.9	.623	.607	500678466	1298008	577281	256080267	1037361	688532315	6617	10977	1561887	48637220	258340163	170268114	5529018
1495833805606362394	parsec.dedup	1	1	1000	34	.9	.628	.612	500656924	1307220	582242	255131036	1138793	688549702	6743	11539	1618840	49254595	252675564	168709722	5582078
1495833806115732696	parsec.dedup	1	1	1000	34	.9	.623	.607	500709209	1376643	617693	249650448	1243942	671952166	7206	11099	1526804	48540316	254837060	168935006	5466085
1495833806624909831	parsec.dedup	1	1	1000	34	.9	.631	.615	500624114	1367275	602042	251158145	1320800	677589722	6959	11415	1595287	51264396	246788538	166111537	5666339
1495833807134385882	parsec.dedup	1	1	1000	34	.9	.627	.611	500624392	1273282	572719	256046059	1170643	688975593	6541	10473	1423888	48189014	261428270	169490011	5527642
1495833807643712851	parsec.dedup	1	1	1000	34	.9	.620	.604	500676084	1236756	555593	256012449	1204702	689547197	6420	10773	1475716	49208111	253753717	167341786	5586839
1495833808153034152	parsec.dedup	1	1	1000	34	.9	.616	.600	500653225	1480503	671941	278451544	1613218	709627486	7960	13623	1798643	38748842	275065823	177980447	6313432
1495833808662476725	parsec.dedup	1	1	1000	34	.9	.636	.620	500645961	2010944	951829	246409833	2117406	557605772	11267	19051	2381881	42926018	251511288	174505116	7725463
1495833809171998838	parsec.dedup	1	1	1000	34	.9	.617	.601	500636366	2438459	1185403	209056293	2433152	397173471	14118	25627	3149019	55105491	206731579	165536119	9554355
1495833809681519702	parsec.dedup	1	1	1000	34	.9	.575	.560	500641981	2505943	1218881	205331277	2437436	390998846	14370	25462	3114882	55081089	208135274	165409298	9566534
1495833810191111961	parsec.dedup	1	1	1000	34	.9	.574	.559	500629873	2475134	1215666	204562246	2432099	390322475	14559	25977	3164358	54958286	204169008	165160544	9487880
1495833810700619700	parsec.dedup	1	1	1000	34	.9	.571	.553	500625933	2487117	1208055	205893945	2417907	392900574	14299	25894	3162044	55160914	204811349	165351948	9466140
1495833811210186002	parsec.dedup	1	1	1000	34	.9	.571	.552	500623326	2440654	1186108	208586568	2436002	397273246	14117	25526	3104146	55302258	208557000	165695143	9558054
1495833811719671720	parsec.dedup	1	1	1000	34	.9	.571	.553	500659093	2454986	1194443	205914112	2434838	393053359	14168	25215	3168210	55146569	205399237	165376220	9526266
